student_id,study_hours_per_week,attendance_rate,previous_gpa,assignments_completed,tutoring_sessions,sleep_hours,part_time_job,extracurriculars,socioeconomic_index,final_score,grade
468,18.787538550236526,0.739427009452614,2.2679914466299254,91,1,6.911243385519169,1,1,6.675476244855485,38.78,Average
469,12.347494261947363,0.9008744031805465,3.120890401807546,62,3,7.151709289749684,0,2,9.407398094137058,43.93,Average
470,12.1209087967766,0.8656080281841656,3.537388301493437,61,5,6.2634075775675235,0,3,7.814499628712677,56.49,Pass
471,13.62474151424178,0.7713281480996367,2.417615351782723,92,1,6.925804092678783,1,0,1.9309164998388606,32.11,At-Risk
472,3.4903941763220754,0.7559810705822375,3.07503202213089,78,2,8.380392187094008,0,2,3.0803623080640934,22.92,At-Risk
473,7.424044689007239,0.7529890221147414,1.5477837888387587,76,3,7.13462291090971,0,2,4.547534091251556,12.82,At-Risk
474,21.834371337222624,0.6893107778601797,2.44922936160568,92,2,6.949087953258528,0,4,2.530961938108684,43.11,Average
475,23.224838567506417,0.993845082736333,2.7813646402774586,71,3,6.424955950964541,1,2,5.454204442989945,59.08,Pass
476,13.754819802218108,0.7613215436946392,2.2541899498108995,62,4,8.262707120492756,0,4,5.242313401313416,27.71,At-Risk
477,17.882784815278832,0.9460590224990596,2.238096175126242,85,1,5.4630546199993475,1,0,9.606332782246431,38.47,Average
478,16.556250772717682,0.9825579262306943,2.3993322661186682,94,1,6.037636477860499,0,1,4.9035509460638,57.07,Pass
479,30.39440404227619,0.9197973077777553,2.975315636995824,67,3,5.394146341857535,0,1,8.07064123859198,70.23,Pass
480,20.597874557172883,0.7482055624738342,2.687602588956175,95,3,7.240822210060198,0,3,9.47719490366332,57.68,Pass
481,14.360412042596167,0.8484476108403932,1.4570612600050166,66,3,8.415697127698532,0,3,8.89289947876587,22.39,At-Risk
482,10.222297796997871,0.7970965272330901,1.52757990841896,95,2,6.605445498916662,0,0,2.8780086206043265,29.07,At-Risk
483,6.967768398712138,0.6915557767123847,2.4358808932856943,75,1,5.716713358270167,0,1,5.464269048281898,15.09,At-Risk
484,16.017318179336115,0.8389231138065925,3.074611951632131,83,3,8.963735780445965,1,3,4.129658040663331,54.34,Pass
485,11.218246273578483,0.6585152250608237,1.151497094364859,60,5,7.541539679978079,0,2,4.598728256234939,7.65,At-Risk
486,7.888731452011629,0.9425215266153877,2.5001618943090214,84,0,7.333028972361134,1,4,4.247261436211761,26.59,At-Risk
487,11.767135578787368,0.7442459243241929,2.484251286089547,69,8,6.771771229392398,1,3,8.437232891575038,30.1,At-Risk
488,9.592259981928025,0.8241391587047407,3.6330026669250683,75,4,7.8028170062289774,1,0,5.069251496102027,38.91,Average
489,23.435708175362823,0.8339945445855371,2.5689869129722815,75,1,7.314226677134404,1,1,5.713248990202194,48.23,Average
490,19.408198784747253,0.7689314031555108,3.029793390844557,67,6,6.422477885944743,0,0,9.842026213423672,54.03,Pass
491,14.960136793416913,0.870403256177033,2.8847542840524776,88,0,6.623436847824567,0,4,1.539813449723648,51.03,Pass
492,22.39972069445013,0.7430115612052971,1.5216601121156794,98,7,5.776135838784359,1,4,5.391618758116739,53.15,Pass
493,15.386841538238091,0.9045556756948694,3.260924329979042,87,1,5.626521774967003,1,0,7.966555362515045,51.3,Pass
494,10.693578993358681,0.6384824383703902,2.9292379032737728,65,3,6.6440173658838,1,3,2.360457623694039,17.09,At-Risk
495,22.615620386348287,0.8151655495455694,3.1049611838047535,75,1,8.385057870749769,1,3,6.503784351532965,55.56,Pass
496,17.694550218423295,1.0,4.0,79,1,5.75900414540639,1,1,3.1551830158102008,63.15,Pass
497,9.813769228367718,0.6799602410473311,1.5495322363008468,75,2,8.003644035108891,0,1,8.806637019021109,5.55,At-Risk
498,14.048306609581958,0.7186706035370178,3.8348179898566648,66,8,6.041278175611841,1,2,3.943896988600714,51.84,Pass
499,10.621908733076214,0.8616689419590698,2.6275314883597867,100,2,4.856076312762761,0,2,3.961565352108186,44.3,Average
500,8.08600134517832,0.8215498138327518,2.9723973426418056,73,6,7.6559197103068914,0,1,6.383744906661041,45.8,Average
501,19.630887737658206,0.8420756119128272,2.7726926528192544,85,3,8.95452170508974,0,2,2.6520661730791786,57.54,Pass
502,24.547083202350652,0.8587024556177196,2.545458199961174,85,3,5.973117903678366,0,0,3.5639977501275495,61.64,Pass
503,8.007162130904295,0.8761665762274125,2.4581002430567445,73,5,5.116154909319808,0,3,4.749686651074704,26.56,At-Risk
504,17.814846183452854,0.9331639810347468,2.9977052413438052,66,8,7.545897701296027,1,2,4.182740768260993,62.31,Pass
505,11.746787154390866,0.8491782388314215,1.8896957819969924,92,3,5.892190965433606,1,2,5.723894962050242,26.46,At-Risk
506,12.56437308117652,0.771049081445775,3.250347500513059,85,2,7.643975894165114,1,0,6.396761296620697,43.0,Average
507,12.038030378805654,0.8807088441443278,2.5502833570688477,79,2,8.38177551304461,0,4,6.100007083751481,36.35,Average
508,10.68004615160092,1.0,2.1219583965757853,62,3,7.3967409947235225,1,1,6.88751480792739,28.53,At-Risk
509,15.242608139724135,0.7840839504340912,2.5299922852025114,63,6,7.971721970014565,0,0,3.7697456494703823,40.05,Average
510,10.84524941794481,0.6830564834395231,3.5542895301175434,85,3,7.97993458436164,1,4,2.1378360443952524,41.99,Average
511,16.352284128899193,0.9328496803144368,2.478798947790266,70,4,8.187936054614356,0,0,7.847267872879694,49.25,Average
512,14.748809452754315,0.7855542603255683,3.015072170925772,61,4,7.0542529210689775,0,3,8.657023443676138,50.98,Pass
513,13.805259765667952,0.5392796544783157,2.361426234570716,73,3,7.9348917128723855,0,0,3.31305609000189,26.75,At-Risk
514,10.462181689792011,0.9016906012580507,3.2547531099541716,89,4,7.197282095387574,1,0,4.663827605422178,50.32,Average
515,12.116143347158337,0.7357606176855294,3.211304643274122,71,5,7.469584206322271,0,3,5.487122952671998,44.41,Average
516,18.77695612912878,0.7891360061235008,3.909165299977847,85,6,10.0,0,1,5.799941584776428,74.59,Pass
517,17.504585938121902,0.8398376396682818,2.6946616327004707,92,3,7.2899206283027995,0,4,6.935411539788866,51.51,Pass
518,10.112223776007244,0.8228599615734881,3.201192882854744,72,4,5.20268808063596,0,2,1.374429100197892,40.39,Average
519,15.496661527146129,0.8851342180566848,2.8588405237233667,73,6,6.76309698697883,1,1,7.493293744606153,47.02,Average
520,18.756935616858947,0.7477416355316189,3.5775230691178086,83,2,6.627369093229272,0,0,1.5577390628146923,63.44,Pass
521,6.652973594393142,0.8615726957811299,2.3687005674347614,93,8,6.682247677894463,0,2,5.214597109055811,39.55,Average
522,17.716800961899676,0.76885439868993,3.2470031877263685,85,3,8.14413091150356,0,3,8.449040220122747,63.76,Pass
523,11.686881205270767,0.8886572577065004,2.683181622329991,80,1,8.356709677196836,0,1,5.0609378195055665,41.11,Average
524,17.852993342965796,0.8738440980815665,2.761487093734901,87,4,6.873237708763123,0,4,2.34180773891423,58.83,Pass
525,11.183704217287415,0.6877473557546486,2.8550514906690236,95,4,5.329750781777294,1,1,9.865304605053637,39.41,Average
526,5.975589496677404,0.930317853941004,2.951344237856006,99,1,7.118914690219729,0,1,9.00356915866837,39.43,Average
527,6.862287810584187,0.7356843865863143,2.730262574126825,61,1,6.347933509485199,0,2,7.941822699025126,16.23,At-Risk
528,15.24042473330691,0.8969669357937374,2.928827909902316,68,5,7.252485656765583,0,3,4.703604426092894,56.25,Pass
529,16.29861250860741,0.8440744776081609,3.7468708345373107,82,4,6.854845729372107,0,3,2.65461154200368,63.82,Pass
530,10.478416874477958,1.0,3.391269811369131,74,3,8.459629142081303,0,1,9.47270063276651,45.95,Average
531,18.19296229388687,0.7731840821153778,3.321492755498138,72,2,7.329769655756677,0,3,5.791160138654251,55.23,Pass
532,6.6923996886552,0.7580819844658163,2.5266762843856774,82,1,6.351770026934206,0,2,8.671199143487366,23.37,At-Risk
533,14.669601006763417,0.7976696472934721,2.266455503063005,76,5,5.337361303139383,0,2,4.078855051834832,35.08,Average
534,8.944919001187717,0.763618426059887,3.3731803349426515,61,5,6.942383003321932,1,4,4.017594853715235,30.47,At-Risk
535,11.740819460989204,0.895993028233046,3.3256280755178764,79,2,6.946675175264536,1,3,9.869864326066352,41.22,Average
536,15.23699335658207,0.6060427269876095,3.683602405450589,79,4,6.685047101555601,1,4,5.696497436453648,44.84,Average
537,10.697933173580239,0.6735581097024376,2.4376116244184622,62,6,7.930388501684279,0,0,2.266258814746717,24.74,At-Risk
538,13.077222278850874,0.6718636494104968,2.6622708067837917,71,2,5.340665810754906,1,2,2.9770721019523667,23.17,At-Risk
539,20.0314640460722,0.9140369110368292,1.8163095024847393,99,4,6.084947123752505,1,1,5.337498514534487,48.55,Average
540,12.115540652384256,1.0,2.564517336363476,61,3,7.0635011193833614,1,2,1.382238194395702,30.08,At-Risk
541,19.17846056032571,0.7874660937755035,3.397942306347668,95,4,6.3285901372540305,0,0,5.162805868404704,69.06,Pass
542,9.35146572671191,0.7797413932171988,2.520102772463081,73,5,6.571948914188304,0,1,4.770467578721148,33.01,At-Risk
543,17.649020889576413,0.8084062595735818,3.184287877120494,75,0,6.927698358562992,0,3,8.014026387875383,46.3,Average
544,22.207843103289502,0.9394253963129828,2.685698136401313,78,4,7.823157920096353,0,3,4.194477680403176,69.26,Pass
545,2.6417774993635526,0.6887176238971312,2.994434216932936,93,1,6.879311615740327,0,2,9.842938853856394,25.69,At-Risk
546,11.015523722647616,0.8286042779281743,2.1113851661105993,65,1,4.636378652377821,1,1,2.6269292737081282,7.77,At-Risk
547,17.8853606359027,0.9170237155738916,2.8511256697803407,72,3,6.276643589178744,1,1,6.318880164713214,51.15,Pass
548,13.984773069785037,0.8601313003927815,1.005318417459566,95,2,7.5949411303600955,0,4,1.8072936730742917,27.52,At-Risk
549,16.855729366856544,0.8227497939918492,2.6878623051028088,81,1,7.915208366519866,0,0,7.604775855945838,42.59,Average
550,11.980074066420897,0.920125531108057,1.8217160537709158,77,2,7.981429453811325,0,3,9.952783192557744,21.48,At-Risk
551,15.4329489373645,0.4756121248400916,3.523596709928089,71,2,8.321413203954474,0,2,8.37224773976469,36.85,Average
552,14.221613823039602,0.8813450383437089,3.2664444116587066,89,4,7.142124732507987,0,1,6.001331866482712,60.92,Pass
553,20.838910308299035,0.7215109180247092,3.0800025891796485,99,5,7.315797977043577,0,3,5.362672216597228,64.47,Pass
554,16.272104216506065,0.5803240523772253,3.7126037362956277,66,3,5.783309744488502,0,2,8.515269651401622,39.27,Average
555,16.68801331037601,0.8613443119429978,2.2306500875050976,91,3,4.390509624658547,1,3,9.423766762396518,43.21,Average
556,12.940615169387662,0.9648390254195549,3.848417918749335,78,1,5.298900899706522,0,2,9.902858732182837,58.45,Pass
557,12.561968879637533,0.783506178244677,3.3593149385562304,65,0,6.157794937971474,0,3,4.568853048080357,34.04,At-Risk
558,12.837209060901895,0.9143449456643526,2.658066827668632,79,3,5.368354538403027,0,4,9.91825727315061,44.17,Average
559,16.972260711891483,0.9934733909586375,3.481372088309766,86,7,6.648487671927828,0,0,2.4033362695644835,74.23,Pass
560,12.895077595898686,0.9577897344300857,2.1362238925530193,96,1,6.445494087230493,0,3,3.281947983387183,40.08,Average
561,16.448874284482066,0.9967957435245671,2.305291503083396,66,8,8.12539241668247,1,0,1.8011451226050657,52.52,Pass
562,25.377003993227195,0.8890552989286271,2.4348461660561798,64,4,5.8370362146545585,0,3,3.445646648360335,56.21,Pass
563,19.355623517158463,0.8090520366681911,2.482613375161591,70,5,7.168698300620744,0,1,7.911437964562101,41.89,Average
564,13.369882339160794,0.6077641025723398,2.1660654143438482,74,3,6.496278767899792,1,4,8.676319223606047,16.24,At-Risk
565,21.006069610819722,0.7704725014244063,3.533849840257195,62,4,5.792105720407758,0,4,8.010033805923145,55.38,Pass
566,12.959623134892244,0.698810408562057,2.644687359778101,64,4,6.1267462552382845,0,0,6.679592003509266,31.91,At-Risk
567,4.809377324110731,1.0,3.0115029810141274,82,3,4.538488353903706,0,1,5.62569861270381,42.09,Average
568,9.95956844541298,0.7788937025081196,2.4577891801517913,96,4,7.89801619227236,1,2,7.378338602922819,28.64,At-Risk
569,5.646040394870722,0.8147845768141383,1.7076380196708896,68,4,8.68271350449763,0,4,4.517501943404996,14.42,At-Risk
570,13.242432579793457,0.8661782451248562,2.962034415034853,74,4,6.679040659550659,0,1,8.571775163497318,42.7,Average
571,15.092091895947759,0.8052322935646945,1.6526470147481338,62,3,7.034874504873174,1,1,7.094710845791068,24.04,At-Risk
572,23.382186561376415,1.0,2.7588195723487186,88,7,6.644970591512969,0,0,7.280242286449677,80.69,Pass
573,16.634636868820813,0.7252820765918658,1.9790109767003137,65,3,6.015890462163924,0,1,5.823423938161641,21.42,At-Risk
574,13.904497355955678,0.8233528946284692,3.9923655995384846,76,1,7.845883432253052,0,1,8.967060857900552,51.19,Pass
575,19.147027905917447,0.7109035297162343,3.3468176333048327,85,5,7.382881990181938,1,2,3.2681326031114724,60.87,Pass
576,3.944323454960575,0.6415972986535153,2.863452274762888,80,3,4.0,1,0,4.430328880249457,14.37,At-Risk
577,16.178072790542828,0.7265877090913658,3.558224006592801,67,4,5.758467103109061,1,0,7.998783127099202,47.43,Average
578,18.854325969434832,0.7955555843541906,2.292210413520558,80,3,4.5363265005231685,1,1,5.434740065164039,47.65,Average
579,7.607068771100792,0.7484837330579288,3.1260876272020557,70,3,8.8664972144663,1,2,9.002926120817717,23.57,At-Risk
580,20.718770216034645,0.7169094824151373,2.919886260231228,97,4,6.793805473065113,1,3,4.117593877865671,59.46,Pass
581,16.69248203747207,0.63124190435938,2.9584120488002017,67,0,7.288841874035535,1,4,4.323971519376803,33.29,At-Risk
582,12.923560430495993,0.7900273312845567,3.5634121000640606,83,3,6.576045837903732,0,0,8.998622104479628,55.38,Pass
583,18.163909330531425,0.6194335551162797,3.239495261667881,94,5,8.323236071548104,0,2,5.17933288163837,53.34,Pass
584,26.35346428902198,0.8912067156427523,2.973234197695014,73,3,8.032846207113321,0,2,5.645121257822381,71.36,Pass
585,15.909331275292477,0.8098927703521405,1.8070675382630221,73,2,6.741424980375381,0,1,3.9948734380211146,23.02,At-Risk
586,16.24110293150168,0.6250938200642084,2.2239722228323218,69,2,9.06159166681027,1,4,3.4900294796117373,26.71,At-Risk
587,12.70319550229878,0.7628949107540164,2.7263746398425655,71,4,7.222381770679449,0,0,6.903538397545528,33.75,At-Risk
588,10.750778152676041,0.70974123132913,2.856023424565991,97,5,5.247849909833414,0,3,2.078565953870835,60.06,Pass
589,19.151679082721227,0.8383009412503017,2.1218777651956455,93,6,7.120022485016272,0,1,8.913453770646184,63.55,Pass
590,10.719580870455664,0.9608540535227774,4.0,100,4,7.6209287892715425,1,0,8.01282823088597,65.95,Pass
591,15.357831186096963,0.5749793036425107,3.7098364331521436,69,3,6.840130296942071,1,0,2.716734373352225,40.77,Average
592,12.611712766174417,0.8138031294976901,3.16127099223549,76,7,6.506220345708445,0,2,7.246179512421088,57.82,Pass
593,17.39489912873196,0.7807840645320032,2.8432221167702467,76,2,9.117233579475963,0,4,6.423696291570714,49.29,Average
594,16.66831052643474,0.8805608091740559,2.672674618059309,62,2,5.576965049541606,0,3,2.660815456629797,42.28,Average
595,20.187699721289498,0.8255835953885228,2.2288489239866585,90,3,4.0,0,4,3.4588315544520922,57.55,Pass
596,12.449918005726264,0.7097636801913417,2.8464883111113175,60,2,8.942864837115813,0,2,4.68087853360451,26.61,At-Risk
597,13.650625323533143,0.7617135277200059,2.95465152408565,71,3,5.528743124692423,1,3,7.293184617209265,34.12,At-Risk
598,10.106181421088463,0.7044768971835813,2.054943654711025,98,2,6.656058353802143,0,3,6.748510679353053,26.38,At-Risk
599,12.778533699619441,0.9291208566318319,3.000505850346938,63,2,6.547081413925301,0,1,5.790113629090281,44.64,Average
600,16.88650246522426,0.8025573978406331,2.7068445707051505,72,3,8.478098188838224,0,3,7.915694888026308,45.97,Average
601,18.78494308322676,1.0,1.6553154652735653,93,6,8.721827655552241,0,0,7.821439656455493,58.03,Pass
602,10.389173379111874,0.7927207023422456,2.2837689935322985,80,2,5.449149455073769,0,4,6.560732386560303,31.19,At-Risk
603,19.3480296005283,0.7149911879707445,2.551836679947013,81,7,8.62829155382248,0,4,8.082910750463427,46.31,Average
604,21.778189294024756,0.6183542728864608,3.932612594404114,63,3,8.606092379459417,0,1,4.008370373012883,60.18,Pass
605,17.067174516118506,0.5836232388492867,3.133931874720255,77,4,7.023225929109964,1,3,8.93124575490345,42.3,Average
606,24.38397906279033,0.6099036868393413,1.998711058540065,64,1,8.11905106638383,0,2,6.534190772217467,38.16,Average
607,11.131054004482134,0.8320551981213781,3.0916217736505818,78,0,8.239395944733708,0,0,8.401271624311875,30.58,At-Risk
608,8.776726483442914,0.861047002787592,1.8716176066369805,61,3,6.69708657852892,0,1,5.916511943112556,22.56,At-Risk
609,6.106398755478606,0.610257115756144,3.449614632332244,71,4,6.810920130939614,1,3,2.9659442048981233,25.63,At-Risk
610,22.480221557445915,0.9074045976891338,2.5173252089092726,76,2,7.707193656489307,0,2,5.881691158104777,57.69,Pass
611,18.27182828177029,0.7420326737979873,2.7438182867564973,69,3,5.045770040037027,1,3,4.340004973989293,46.34,Average
612,14.722076645447725,0.817615161438266,3.595477988525314,93,6,6.575432000182493,1,1,7.277491324333851,68.04,Pass
613,16.399843131599102,0.993466475390651,2.0277018588494498,65,3,5.559569504435982,0,2,5.282144125612622,40.66,Average
614,9.372554763508116,0.9076207179038639,1.9617290889322052,67,2,8.708293843598824,1,2,8.52501524434919,17.26,At-Risk
615,27.22875989808413,0.7677763222513002,2.449840404192397,70,1,6.561300850597208,1,2,7.10265261089725,45.46,Average
616,15.646105909876137,0.6930569329501656,3.4230273106115896,71,3,7.331648467712022,0,2,7.160899897281915,47.3,Average
617,15.546973973024464,0.5417821518404835,1.8883923547138943,68,4,6.7379056768329875,1,3,2.9543980014195848,11.61,At-Risk
618,18.62883311949346,0.7137016016909097,1.1007066411336586,61,3,6.659819097450121,0,2,9.858247898421613,15.1,At-Risk
619,17.405046158683568,0.7746643713406767,2.5293046849546004,67,2,7.253159545103945,0,3,8.575076883443398,26.87,At-Risk
620,16.119420121395656,0.681538456741858,3.131044479946552,70,3,6.123227602237439,1,2,8.101043961046251,40.55,Average
621,11.047627722773441,0.7842491639489235,3.5201570498432972,95,0,6.761821178238913,1,2,3.971937026440247,43.81,Average
622,17.357341785679978,0.8092222259550522,2.5221031827487606,69,2,6.752988403317895,1,1,5.820684875625087,33.45,At-Risk
623,24.41012248237517,0.7730172821830306,2.5531440357303983,80,6,6.49214164015805,0,3,2.233928692668958,65.04,Pass
624,21.727100230774887,0.7219996903011849,3.4923404405534484,79,2,7.469268289294297,0,3,5.846283789964354,55.38,Pass
625,22.965933133196984,0.8202385606360074,1.6781549801827476,67,3,6.463604881582622,0,4,2.3130032183495857,47.04,Average
626,12.443921617844074,0.8530328779483292,2.5668875348901943,95,5,8.933337978894349,0,1,5.977340595906411,50.76,Pass
627,10.051975898707095,0.6691521107068585,2.9142543339550344,88,3,7.754756929648633,0,3,6.83849692139415,35.96,Average
628,14.37106539950176,0.9693118855695524,3.0695312327710202,71,3,5.380827934310316,0,1,4.5117637052491215,47.9,Average
629,15.278624561443474,0.7881694241258886,2.4941159840854703,73,2,7.661053532846346,0,1,5.486903904981639,36.18,Average
630,20.470957592354743,0.8022619547533818,2.8206646070235046,80,3,6.172624362990524,0,1,8.880880489071274,61.87,Pass
631,6.537676851425903,0.8849857307907869,1.3070035879522062,81,0,7.162828210486544,0,0,1.9770683023252844,11.35,At-Risk
632,22.64775159730307,0.8279859357516203,2.405050952599691,80,2,6.1225654712471815,1,3,8.125596036996875,51.85,Pass
633,14.209960507105054,0.9143763960695894,3.0721052275326803,89,1,4.366715335148587,1,1,2.5367909589657676,50.99,Pass
634,12.8655946502629,0.8344548998242189,2.210623579447192,98,1,6.9739198084859275,0,0,1.3303718452416555,36.93,Average
635,9.939478123699162,0.7265075150431475,2.8353905329537583,79,3,5.278701089382449,1,0,2.67017142470543,23.1,At-Risk
636,6.725716640671154,0.8433804230247323,3.0681235004816187,83,7,7.50365846647759,1,2,7.885388709734407,41.96,Average
637,19.115852919809573,0.6627528551215206,2.594470479485341,82,3,7.209741790967825,1,2,4.64613466003174,39.49,Average
638,15.366589835942019,0.8130271646931828,2.9022782625979424,66,2,6.2753385472713035,0,3,8.852684651615636,44.8,Average
639,8.55019550129473,0.7960124011226648,2.2223604608292327,68,2,9.190644445628784,0,2,5.722367870640392,19.84,At-Risk
640,8.52460613968192,0.7750259771272953,2.676033232182372,60,3,5.5128550392347435,1,3,1.2002531673369785,25.51,At-Risk
641,13.321076503549358,0.7845754986273283,3.1661297017535333,85,6,6.250794818492601,0,0,7.450422486417341,61.54,Pass
642,23.345107626446964,0.5741781145402833,2.8941837765810603,97,3,5.655170101139502,1,0,1.9920961784910944,52.99,Pass
643,13.702043243181976,0.7341530110710847,2.4480812382616386,97,2,9.449579238711065,1,3,8.10441670115732,28.55,At-Risk
644,7.4842852344094695,0.8111413881369338,2.9345298425744755,81,3,8.622692969975294,1,2,2.5129229482466204,37.24,Average
645,13.771284679570279,0.8191827670396881,3.2287658743819705,69,6,5.293453762803483,0,2,4.109017472249621,58.46,Pass
646,13.636382151261648,0.6766789830888851,1.570035232853513,65,1,6.009302750015691,0,3,7.8514428666282425,3.17,At-Risk
647,1.5155667852921422,0.9518849409037642,3.4954444389735384,76,2,6.050009609853882,0,4,9.588082217287795,41.67,Average
648,14.728525667410938,0.69605901821426,2.5982471567913565,97,5,6.3391275786845735,1,2,4.342905555820591,46.97,Average
649,13.84532734895661,0.9163348640632084,3.055293959944138,83,4,5.748663215400023,0,1,8.464601981790423,56.82,Pass
650,18.48103182406709,0.8512633234246022,3.5183481541871364,69,2,6.273098755586454,0,2,2.7171303892825485,64.7,Pass
651,24.244780474726724,0.7224527228187436,1.9769957816617203,67,2,8.205846722871998,0,4,8.26461793182242,44.61,Average
652,20.632825147738785,1.0,2.374335398543472,80,3,9.336294803294784,0,0,6.91744653330626,61.08,Pass
653,13.655556547225848,0.6567635801892224,2.626870782474577,65,3,5.146722185347092,0,0,2.7346915649113157,30.18,At-Risk
654,9.467370456291649,0.9102985008332002,2.3297478873253428,80,3,5.750671452079344,0,0,3.722535643162704,36.8,Average
655,27.866799016249303,0.9200698781651574,3.8409619455020847,98,6,7.25627133325628,1,2,2.185937997373324,97.1,Pass
656,15.296092170072441,0.7195255749108027,2.285936743703924,83,0,5.103633232460739,0,0,4.446703099578819,29.83,At-Risk
657,15.069646459564732,0.9670958360077195,2.46667193230788,92,4,7.28731842566947,1,4,2.8328377701094967,47.51,Average
658,14.879374564449984,0.7699944182481258,2.922633418961786,77,1,7.648123344555675,1,4,6.795981582674262,34.56,Average
659,15.990423803839274,0.8346432355135829,2.0787102843543463,87,4,7.840783060032369,1,2,9.950545937985028,37.82,Average
660,14.278197940380288,0.8312386206525465,2.5625915729462414,91,1,7.614573431795484,1,1,1.1080824677583774,35.74,Average
661,12.131689965598818,0.7838829510235343,2.990471956750105,71,1,6.357701743412318,0,2,5.868278319585688,35.16,Average
662,12.265705293798039,0.8972969927791739,2.600283757370493,86,3,6.781996526239954,0,0,6.162999377941087,43.59,Average
663,14.836233648920008,0.8952186464662656,2.743967884660031,69,2,5.584566896628045,1,2,9.227879107127308,39.7,Average
664,12.282876144331176,0.5901761632114184,2.4824007325309774,91,0,7.557206385565151,0,4,5.554048012902438,18.4,At-Risk
665,11.435771086614178,0.9565208291453784,1.8913178144915397,85,2,8.924032320562146,0,2,5.893312776804257,32.68,At-Risk
666,15.532151138459485,0.6005009614357191,2.992955926803543,84,3,7.5546410788808664,0,2,5.244875211955497,43.16,Average
667,13.725113912895724,0.9239055445209989,3.8529598429883447,70,3,6.1659991170075354,1,1,3.4201387410533326,54.26,Pass
668,22.519964942913443,0.9352046164193101,2.8110409784700625,82,2,8.193750223239071,0,4,1.5042621992402232,63.0,Pass
669,1.745150958034941,0.6690840283741762,2.9351584703485294,93,10,9.838776033734723,0,3,4.677919139888525,32.93,At-Risk
670,20.45753425961231,0.7507022854454499,3.2156336530701153,99,4,7.291779725936338,0,3,1.4733232411661068,71.34,Pass
671,21.230425962488145,0.6673154397816877,2.0384017020719805,82,2,7.665367412625601,1,4,5.95443222519326,36.96,Average
672,4.633048837959253,0.7742094763653518,3.8215087948777633,88,2,7.813241312879252,0,3,3.7656427891806383,44.92,Average
673,13.286562029598256,0.7630358858977111,2.921397277853681,90,3,5.074651280977915,1,0,5.802421613728851,47.52,Average
674,13.142795670021043,0.8935592638723209,3.779114139453465,66,3,6.506653392777658,0,3,2.2086726795566802,55.7,Pass
675,7.962441526410894,0.9572370495343531,2.3601802026856062,99,3,6.383360294163433,1,0,9.393669691654237,40.0,Average
676,11.110916562045624,0.9674820572947948,3.8908371535346946,92,0,8.001839978675138,0,4,9.050691191949413,61.63,Pass
677,9.447120772670857,0.7325398368106038,3.2650932964208694,80,0,7.862043169472898,1,3,2.7099685828205606,32.0,At-Risk
678,23.761352217118116,0.7748933751506567,3.1318240515114146,61,4,6.855115908720463,0,3,4.090998549646089,51.87,Pass
679,19.678391965737305,0.597987416933486,2.9404146726118885,77,2,6.311346329189542,0,0,6.521434946667816,39.81,Average
680,21.357775474970794,0.7032955920204574,2.6508828291553304,92,4,4.97608484835186,1,0,1.8611758657531565,60.55,Pass
681,18.608360320216175,0.915782195971695,3.5203189950843234,96,2,6.981504965670085,1,2,4.191110390045358,57.38,Pass
682,9.354741143913854,0.9938699388257879,2.884215921908828,93,1,5.854518262265398,1,1,3.2600105813710547,41.97,Average
683,12.377398668601131,0.6518781353744094,1.6197581778477086,79,2,5.705798392506265,1,3,9.23965055845027,15.66,At-Risk
684,17.44687280613959,0.7289042889016527,2.1296881229757982,94,2,8.111522516947105,0,1,8.672595726602847,40.75,Average
685,8.889360955540273,0.7968313091649288,2.6884925486843514,77,4,7.986303754056141,1,1,6.218494671401774,28.09,At-Risk
686,18.56499215086194,0.8336193390583528,2.985999389899333,83,2,6.4136870102806,0,3,5.6831170318441675,55.94,Pass
687,13.798373009209325,0.7028475776094025,2.7660469066600624,67,3,5.11714686243084,1,0,9.376532150908574,27.36,At-Risk
688,13.125895962252013,0.8508873253356908,3.5313824738761976,89,0,6.009026103707552,0,2,9.391850046809338,52.95,Pass
689,18.554799841017456,0.7431392783514901,1.629338881576825,69,2,8.191904753592631,0,4,9.723971128164944,22.48,At-Risk
690,17.2213165574302,0.7982657274946066,2.8861527619030958,82,1,7.561262340371489,0,3,2.1284099569736887,52.24,Pass
691,13.1951691709046,0.865554109760444,1.709212464767707,70,5,6.4338342430931705,0,3,2.445020296868532,35.85,Average
692,20.79664901682124,0.8007706723773126,3.255827377290501,61,4,7.070503812252289,0,4,7.090630288118979,55.94,Pass
693,9.594683362000513,0.7476336931368118,2.743324771334798,85,6,4.510213698451816,0,1,5.872910289488604,35.93,Average
694,18.07967803472132,0.7868468235289003,3.051765983214471,95,3,4.419370735558261,0,2,1.1661931440391236,58.58,Pass
695,17.96550628984192,0.7893964448953598,2.28167022364614,92,11,9.372551824625269,0,1,1.5577753239056742,64.94,Pass
696,13.452267803430049,0.7555986764141447,3.5676789589946507,72,1,7.607831462007587,0,4,8.992723440329247,46.7,Average
697,16.63066511121059,0.7689444724799478,3.4250347984353104,99,1,7.001994477111105,0,4,8.819837159854476,55.96,Pass
698,8.744432118073485,0.9918376604605661,3.1501265818071325,84,2,6.5236525791900855,0,2,4.215438297964406,44.57,Average
699,19.620135096034506,0.8673103337529486,2.7222896518819355,63,4,4.8857992125622305,0,4,9.019455552374811,52.7,Pass
